month,year,customer_code,product_code
2,2021,70008169,A1819150303
2,2021,70009133,A1819150303
2,2021,70011193,A1819150303
2,2021,70012042,A1819150303
2,2021,70013125,A1819150303
2,2021,70014142,A1819150303
2,2021,70016177,A1819150303
2,2021,70022084,A1819150303
3,2021,70002017,A1819150303
3,2021,70003181,A1819150303
3,2021,70004069,A1819150303
3,2021,70006157,A1819150303
3,2021,70008169,A1819150303
3,2021,70009133,A1819150303
3,2021,70010047,A1819150303
3,2021,70011193,A1819150303
3,2021,70013125,A1819150303
3,2021,70015151,A1819150303
3,2021,70016177,A1819150303
3,2021,70022084,A1819150303
3,2021,70023031,A1819150303
3,2021,90002011,A1819150303
4,2021,70007198,A1819150303
4,2021,70010047,A1819150303
4,2021,70012042,A1819150303
4,2021,70014142,A1819150303
4,2021,70015151,A1819150303
4,2021,70022084,A1819150303
4,2021,70023031,A1819150303
4,2021,90002011,A1819150303
5,2021,70002017,A1819150303
5,2021,70003181,A1819150303
5,2021,70004069,A1819150303
5,2021,70006157,A1819150303
5,2021,70007198,A1819150303
5,2021,70008169,A1819150303
5,2021,70009133,A1819150303
5,2021,70010047,A1819150303
5,2021,70011193,A1819150303
5,2021,70012042,A1819150303
5,2021,70013125,A1819150303
5,2021,70014142,A1819150303
5,2021,70015151,A1819150303
5,2021,70016177,A1819150303
5,2021,70023031,A1819150303
5,2021,90002011,A1819150303
6,2021,70002017,A1819150303
6,2021,70003181,A1819150303
6,2021,70004069,A1819150303
6,2021,70006157,A1819150303
6,2021,70007198,A1819150303
6,2021,70008169,A1819150303
6,2021,70009133,A1819150303
6,2021,70011193,A1819150303
6,2021,70012042,A1819150303
6,2021,70013125,A1819150303
6,2021,70014142,A1819150303
6,2021,70016177,A1819150303
6,2021,70022084,A1819150303
7,2021,70002017,A1819150303
7,2021,70003181,A1819150303
7,2021,70004069,A1819150303
7,2021,70006157,A1819150303
7,2021,70008169,A1819150303
7,2021,70009133,A1819150303
7,2021,70010047,A1819150303
7,2021,70011193,A1819150303
7,2021,70013125,A1819150303
7,2021,70015151,A1819150303
7,2021,70016177,A1819150303
7,2021,70022084,A1819150303
7,2021,70023031,A1819150303
7,2021,90002011,A1819150303
8,2021,70007198,A1819150303
8,2021,70010047,A1819150303
8,2021,70012042,A1819150303
8,2021,70014142,A1819150303
8,2021,70015151,A1819150303
8,2021,70022084,A1819150303
8,2021,70023031,A1819150303
8,2021,90002011,A1819150303
9,2020,70002017,A1819150304
9,2020,70003181,A1819150304
9,2020,70004069,A1819150304
9,2020,70006157,A1819150304
9,2020,70007198,A1819150304
9,2020,70008169,A1819150304
9,2020,70009133,A1819150304
9,2020,70010047,A1819150304
9,2020,70011193,A1819150304
9,2020,70012042,A1819150304
9,2020,70013125,A1819150304
9,2020,70014142,A1819150304
9,2020,70015151,A1819150304
9,2020,70016177,A1819150304
9,2020,70023031,A1819150304
9,2020,90002011,A1819150304
10,2020,70002017,A1819150304
10,2020,70003181,A1819150304
10,2020,70006157,A1819150304
10,2020,70007198,A1819150304
10,2020,70008169,A1819150304
10,2020,70009133,A1819150304
10,2020,70011193,A1819150304
10,2020,70012042,A1819150304
10,2020,70013125,A1819150304
10,2020,70014142,A1819150304
10,2020,70016177,A1819150304
10,2020,70022084,A1819150304
11,2020,70002017,A1819150304
11,2020,70003181,A1819150304
11,2020,70004069,A1819150304
11,2020,70006157,A1819150304
11,2020,70008169,A1819150304
11,2020,70009133,A1819150304
11,2020,70010047,A1819150304
11,2020,70011193,A1819150304
11,2020,70013125,A1819150304
11,2020,70015151,A1819150304
11,2020,70016177,A1819150304
11,2020,70022084,A1819150304
11,2020,70023031,A1819150304
11,2020,90002011,A1819150304
12,2020,70007198,A1819150304
12,2020,70010047,A1819150304
12,2020,70012042,A1819150304
12,2020,70014142,A1819150304
12,2020,70015151,A1819150304
12,2020,70022084,A1819150304
12,2020,70023031,A1819150304
12,2020,90002011,A1819150304
1,2021,70002017,A1819150304
1,2021,70003181,A1819150304
1,2021,70004069,A1819150304
1,2021,70006157,A1819150304
1,2021,70007198,A1819150304
1,2021,70008169,A1819150304
1,2021,70009133,A1819150304
1,2021,70010047,A1819150304
1,2021,70011193,A1819150304
1,2021,70012042,A1819150304
1,2021,70013125,A1819150304
1,2021,70014142,A1819150304
1,2021,70015151,A1819150304
1,2021,70016177,A1819150304
1,2021,70023031,A1819150304
1,2021,90002011,A1819150304
2,2021,70002017,A1819150304
2,2021,70003181,A1819150304
2,2021,70004069,A1819150304
2,2021,70006157,A1819150304
2,2021,70007198,A1819150304
2,2021,70008169,A1819150304
2,2021,70009133,A1819150304
2,2021,70011193,A1819150304
2,2021,70012042,A1819150304
2,2021,70013125,A1819150304
2,2021,70014142,A1819150304
2,2021,70016177,A1819150304
2,2021,70022084,A1819150304
3,2021,70002017,A1819150304
3,2021,70003181,A1819150304
3,2021,70006157,A1819150304
3,2021,70008169,A1819150304
3,2021,70011193,A1819150304
3,2021,70022084,A1819150304
3,2021,70023031,A1819150304
3,2021,90002011,A1819150304
4,2021,70007198,A1819150304
4,2021,70014142,A1819150304
4,2021,70022084,A1819150304
4,2021,70023031,A1819150304
4,2021,90002011,A1819150304
5,2021,70002017,A1819150304
5,2021,70003181,A1819150304
5,2021,70006157,A1819150304
5,2021,70007198,A1819150304
5,2021,70008169,A1819150304
5,2021,70009133,A1819150304
5,2021,70010047,A1819150304
5,2021,70011193,A1819150304
5,2021,70012042,A1819150304
5,2021,70013125,A1819150304
5,2021,70014142,A1819150304
5,2021,70015151,A1819150304
5,2021,70023031,A1819150304
5,2021,90002011,A1819150304
6,2021,70002017,A1819150304
6,2021,70003181,A1819150304
6,2021,70006157,A1819150304
6,2021,70007198,A1819150304
6,2021,70008169,A1819150304
6,2021,70011193,A1819150304
6,2021,70012042,A1819150304
6,2021,70013125,A1819150304
6,2021,70014142,A1819150304
6,2021,70016177,A1819150304
6,2021,70022084,A1819150304
7,2021,70002017,A1819150304
7,2021,70003181,A1819150304
7,2021,70004069,A1819150304
7,2021,70006157,A1819150304
7,2021,70008169,A1819150304
7,2021,70009133,A1819150304
7,2021,70010047,A1819150304
7,2021,70011193,A1819150304
7,2021,70013125,A1819150304
7,2021,70015151,A1819150304
7,2021,70016177,A1819150304
7,2021,70022084,A1819150304
7,2021,70023031,A1819150304
7,2021,90002011,A1819150304
8,2021,70007198,A1819150304
8,2021,70010047,A1819150304
8,2021,70012042,A1819150304
8,2021,70014142,A1819150304
8,2021,70015151,A1819150304
8,2021,70022084,A1819150304
8,2021,70023031,A1819150304
8,2021,90002011,A1819150304
9,2021,70002017,A1819150304
9,2021,70003181,A1819150304
9,2021,70004069,A1819150304
9,2021,70006157,A1819150304
9,2021,70007198,A1819150304
9,2021,70008169,A1819150304
9,2021,70009133,A1819150304
9,2021,70010047,A1819150304
9,2021,70011193,A1819150304
9,2021,70012042,A1819150304
9,2021,70013125,A1819150304
9,2021,70014142,A1819150304
9,2021,70015151,A1819150304
9,2021,70016177,A1819150304
9,2021,70023031,A1819150304
9,2021,90002011,A1819150304
10,2021,70002017,A1819150304
10,2021,70003181,A1819150304
10,2021,70004069,A1819150304
10,2021,70006157,A1819150304
10,2021,70007198,A1819150304
10,2021,70008169,A1819150304
10,2021,70009133,A1819150304
10,2021,70011193,A1819150304
10,2021,70012042,A1819150304
10,2021,70013125,A1819150304
10,2021,70014142,A1819150304
10,2021,70016177,A1819150304
10,2021,70022084,A1819150304
11,2021,70002017,A1819150304
11,2021,70003181,A1819150304
11,2021,70004069,A1819150304
11,2021,70006157,A1819150304
11,2021,70008169,A1819150304
11,2021,70009133,A1819150304
11,2021,70010047,A1819150304
11,2021,70011193,A1819150304
11,2021,70013125,A1819150304
11,2021,70015151,A1819150304
11,2021,70016177,A1819150304
11,2021,70022084,A1819150304
11,2021,70023031,A1819150304
11,2021,90002011,A1819150304
12,2021,70007198,A1819150304
12,2021,70010047,A1819150304
12,2021,70012042,A1819150304
12,2021,70014142,A1819150304
12,2021,70015151,A1819150304
12,2021,70022084,A1819150304
12,2021,70023031,A1819150304
12,2021,90002011,A1819150304
1,2021,70002017,A1819150304
1,2021,70003181,A1819150304
1,2021,70004069,A1819150304
1,2021,70006157,A1819150304
1,2021,70007198,A1819150304
1,2021,70008169,A1819150304
1,2021,70009133,A1819150304
1,2021,70010047,A1819150304
1,2021,70011193,A1819150304
1,2021,70012042,A1819150304
1,2021,70013125,A1819150304
1,2021,70014142,A1819150304
1,2021,70015151,A1819150304
1,2021,70016177,A1819150304
1,2021,70023031,A1819150304
1,2021,90002011,A1819150304
2,2021,70002017,A1819150304
2,2021,70003181,A1819150304
2,2021,70004069,A1819150304
2,2021,70006157,A1819150304
2,2021,70007198,A1819150304
2,2021,70008169,A1819150304
2,2021,70009133,A1819150304
2,2021,70011193,A1819150304
2,2021,70012042,A1819150304
2,2021,70013125,A1819150304
2,2021,70014142,A1819150304
2,2021,70016177,A1819150304
2,2021,70022084,A1819150304
3,2021,70002017,A1819150304
3,2021,70003181,A1819150304
3,2021,70004069,A1819150304
3,2021,70006157,A1819150304
3,2021,70008169,A1819150304
3,2021,70009133,A1819150304
3,2021,70010047,A1819150304
3,2021,70011193,A1819150304
3,2021,70013125,A1819150304
3,2021,70015151,A1819150304
3,2021,70016177,A1819150304
3,2021,70022084,A1819150304
3,2021,70023031,A1819150304
3,2021,90002011,A1819150304
4,2021,70007198,A1819150304
4,2021,70010047,A1819150304
4,2021,70012042,A1819150304
4,2021,70014142,A1819150304
4,2021,70015151,A1819150304
4,2021,70022084,A1819150304
4,2021,70023031,A1819150304
4,2021,90002011,A1819150304
5,2021,70002017,A1819150304
5,2021,70003181,A1819150304
5,2021,70004069,A1819150304
5,2021,70006157,A1819150304
5,2021,70007198,A1819150304
5,2021,70008169,A1819150304
5,2021,70009133,A1819150304
5,2021,70010047,A1819150304
5,2021,70011193,A1819150304
5,2021,70012042,A1819150304
5,2021,70013125,A1819150304
5,2021,70014142,A1819150304
5,2021,70015151,A1819150304
5,2021,70016177,A1819150304
5,2021,70023031,A1819150304
5,2021,90002011,A1819150304
6,2021,70002017,A1819150304
6,2021,70003181,A1819150304
6,2021,70004069,A1819150304
6,2021,70006157,A1819150304
6,2021,70007198,A1819150304
6,2021,70008169,A1819150304
6,2021,70009133,A1819150304
6,2021,70011193,A1819150304
6,2021,70012042,A1819150304
6,2021,70013125,A1819150304
6,2021,70014142,A1819150304
6,2021,70016177,A1819150304
6,2021,70022084,A1819150304
7,2021,70002017,A1819150304
7,2021,70003181,A1819150304
7,2021,70004069,A1819150304
7,2021,70006157,A1819150304
7,2021,70008169,A1819150304
7,2021,70009133,A1819150304
7,2021,70010047,A1819150304
7,2021,70011193,A1819150304
7,2021,70013125,A1819150304
7,2021,70015151,A1819150304
7,2021,70016177,A1819150304
7,2021,70022084,A1819150304
7,2021,70023031,A1819150304
7,2021,90002011,A1819150304
8,2021,70007198,A1819150304
8,2021,70010047,A1819150304
8,2021,70012042,A1819150304
8,2021,70014142,A1819150304
8,2021,70015151,A1819150304
8,2021,70022084,A1819150304
8,2021,70023031,A1819150304
8,2021,90002011,A1819150304
9,2021,70002017,A1919150401
9,2021,70003181,A1919150401
9,2021,70004069,A1919150401
9,2021,70006157,A1919150401
9,2021,70007198,A1919150401
9,2021,70008169,A1919150401
9,2021,70009133,A1919150401
9,2021,70010047,A1919150401
9,2021,70011193,A1919150401
9,2021,70012042,A1919150401
9,2021,70013125,A1919150401
9,2021,70014142,A1919150401
9,2021,70015151,A1919150401
9,2021,70016177,A1919150401
9,2021,70023031,A1919150401
9,2021,90002011,A1919150401
10,2021,70002017,A1919150401
10,2021,70003181,A1919150401
10,2021,70004069,A1919150401
10,2021,70006157,A1919150401
10,2021,70007198,A1919150401
10,2021,70008169,A1919150401
10,2021,70009133,A1919150401
10,2021,70011193,A1919150401
10,2021,70012042,A1919150401
10,2021,70013125,A1919150401
10,2021,70014142,A1919150401
10,2021,70016177,A1919150401
10,2021,70022084,A1919150401
11,2021,70002017,A1919150401
11,2021,70003181,A1919150401
11,2021,70004069,A1919150401
11,2021,70006157,A1919150401
11,2021,70008169,A1919150401
11,2021,70009133,A1919150401
11,2021,70010047,A1919150401
11,2021,70011193,A1919150401
11,2021,70013125,A1919150401
11,2021,70015151,A1919150401
11,2021,70016177,A1919150401
11,2021,70022084,A1919150401
11,2021,70023031,A1919150401
11,2021,90002011,A1919150401
12,2021,70007198,A1919150401
12,2021,70010047,A1919150401
12,2021,70012042,A1919150401
12,2021,70014142,A1919150401
12,2021,70015151,A1919150401
12,2021,70022084,A1919150401
12,2021,70023031,A1919150401
12,2021,90002011,A1919150401
1,2021,70002017,A1919150401
1,2021,70003181,A1919150401
1,2021,70004069,A1919150401
1,2021,70006157,A1919150401
1,2021,70007198,A1919150401
1,2021,70008169,A1919150401
1,2021,70009133,A1919150401
1,2021,70010047,A1919150401
1,2021,70011193,A1919150401
1,2021,70012042,A1919150401
1,2021,70013125,A1919150401
1,2021,70014142,A1919150401
1,2021,70015151,A1919150401
1,2021,70016177,A1919150401
1,2021,70023031,A1919150401
1,2021,90002011,A1919150401
2,2021,70002017,A1919150401
2,2021,70003181,A1919150401
2,2021,70004069,A1919150401
2,2021,70006157,A1919150401
2,2021,70007198,A1919150401
2,2021,70008169,A1919150401
2,2021,70009133,A1919150401
2,2021,70011193,A1919150401
2,2021,70012042,A1919150401
2,2021,70013125,A1919150401
2,2021,70014142,A1919150401
2,2021,70016177,A1919150401
2,2021,70022084,A1919150401
3,2021,70002017,A1919150401
3,2021,70003181,A1919150401
3,2021,70004069,A1919150401
3,2021,70006157,A1919150401
3,2021,70008169,A1919150401
3,2021,70009133,A1919150401
3,2021,70010047,A1919150401
3,2021,70011193,A1919150401
3,2021,70013125,A1919150401
3,2021,70015151,A1919150401
3,2021,70016177,A1919150401
3,2021,70022084,A1919150401
3,2021,70023031,A1919150401
3,2021,90002011,A1919150401
4,2021,70007198,A1919150401
4,2021,70010047,A1919150401
4,2021,70012042,A1919150401
4,2021,70014142,A1919150401
4,2021,70015151,A1919150401
4,2021,70022084,A1919150401
4,2021,70023031,A1919150401
4,2021,90002011,A1919150401
5,2021,70002017,A1919150401
5,2021,70003181,A1919150401
5,2021,70004069,A1919150401
5,2021,70006157,A1919150401
5,2021,70007198,A1919150401
5,2021,70008169,A1919150401
5,2021,70009133,A1919150401
5,2021,70010047,A1919150401
5,2021,70011193,A1919150401
5,2021,70012042,A1919150401
5,2021,70013125,A1919150401
5,2021,70014142,A1919150401
5,2021,70015151,A1919150401
5,2021,70016177,A1919150401
5,2021,70023031,A1919150401
5,2021,90002011,A1919150401
6,2021,70002017,A1919150401
6,2021,70003181,A1919150401
6,2021,70004069,A1919150401
6,2021,70006157,A1919150401
6,2021,70007198,A1919150401
6,2021,70008169,A1919150401
6,2021,70009133,A1919150401
6,2021,70011193,A1919150401
6,2021,70012042,A1919150401
6,2021,70013125,A1919150401
6,2021,70014142,A1919150401
6,2021,70016177,A1919150401
6,2021,70022084,A1919150401
7,2021,70002017,A1919150401
7,2021,70003181,A1919150401
7,2021,70004069,A1919150401
7,2021,70006157,A1919150401
7,2021,70008169,A1919150401
7,2021,70009133,A1919150401
7,2021,70010047,A1919150401
7,2021,70011193,A1919150401
7,2021,70013125,A1919150401
7,2021,70015151,A1919150401
7,2021,70016177,A1919150401
7,2021,70022084,A1919150401
7,2021,70023031,A1919150401
7,2021,90002011,A1919150401
8,2021,70007198,A1919150401
8,2021,70010047,A1919150401
8,2021,70012042,A1919150401
8,2021,70014142,A1919150401
8,2021,70015151,A1919150401
8,2021,70022084,A1919150401
8,2021,70023031,A1919150401
8,2021,90002011,A1919150401
9,2021,70002017,A1919150402
9,2021,70003181,A1919150402
9,2021,70004069,A1919150402
9,2021,70006157,A1919150402
9,2021,70007198,A1919150402
9,2021,70008169,A1919150402
9,2021,70009133,A1919150402
9,2021,70010047,A1919150402
9,2021,70011193,A1919150402
9,2021,70012042,A1919150402
9,2021,70013125,A1919150402
9,2021,70014142,A1919150402
9,2021,70015151,A1919150402
9,2021,70016177,A1919150402
9,2021,70023031,A1919150402
9,2021,90002011,A1919150402
10,2021,70002017,A1919150402
10,2021,70003181,A1919150402
10,2021,70004069,A1919150402
10,2021,70006157,A1919150402
10,2021,70007198,A1919150402
10,2021,70008169,A1919150402
10,2021,70009133,A1919150402
10,2021,70011193,A1919150402
10,2021,70012042,A1919150402
10,2021,70013125,A1919150402
10,2021,70014142,A1919150402
10,2021,70016177,A1919150402
10,2021,70022084,A1919150402
11,2021,70002017,A1919150402
11,2021,70003181,A1919150402
11,2021,70004069,A1919150402
11,2021,70006157,A1919150402
11,2021,70008169,A1919150402
11,2021,70009133,A1919150402
11,2021,70010047,A1919150402
11,2021,70011193,A1919150402
11,2021,70013125,A1919150402
11,2021,70015151,A1919150402
11,2021,70016177,A1919150402
11,2021,70022084,A1919150402
11,2021,70023031,A1919150402
11,2021,90002011,A1919150402
12,2021,70007198,A1919150402
12,2021,70010047,A1919150402
12,2021,70012042,A1919150402
12,2021,70014142,A1919150402
12,2021,70015151,A1919150402
12,2021,70022084,A1919150402
12,2021,70023031,A1919150402
12,2021,90002011,A1919150402
1,2021,70002017,A1919150402
1,2021,70003181,A1919150402
1,2021,70004069,A1919150402
1,2021,70006157,A1919150402
1,2021,70007198,A1919150402
1,2021,70008169,A1919150402
1,2021,70009133,A1919150402
1,2021,70010047,A1919150402
1,2021,70011193,A1919150402
1,2021,70012042,A1919150402
1,2021,70013125,A1919150402
1,2021,70014142,A1919150402
1,2021,70015151,A1919150402
1,2021,70016177,A1919150402
1,2021,70023031,A1919150402
1,2021,90002011,A1919150402
2,2021,70002017,A1919150402
2,2021,70003181,A1919150402
2,2021,70004069,A1919150402
2,2021,70006157,A1919150402
2,2021,70007198,A1919150402
2,2021,70008169,A1919150402
2,2021,70009133,A1919150402
2,2021,70011193,A1919150402
2,2021,70012042,A1919150402
2,2021,70013125,A1919150402
2,2021,70014142,A1919150402
2,2021,70016177,A1919150402
2,2021,70022084,A1919150402
3,2021,70002017,A1919150402
3,2021,70003181,A1919150402
3,2021,70004069,A1919150402
3,2021,70006157,A1919150402
3,2021,70008169,A1919150402
3,2021,70009133,A1919150402
3,2021,70010047,A1919150402
3,2021,70011193,A1919150402
3,2021,70013125,A1919150402
3,2021,70015151,A1919150402
3,2021,70016177,A1919150402
3,2021,70022084,A1919150402
3,2021,70023031,A1919150402
3,2021,90002011,A1919150402
4,2021,70007198,A1919150402
4,2021,70010047,A1919150402
4,2021,70012042,A1919150402
4,2021,70014142,A1919150402
4,2021,70015151,A1919150402
4,2021,70022084,A1919150402
4,2021,70023031,A1919150402
4,2021,90002011,A1919150402
5,2021,70002017,A1919150402
5,2021,70003181,A1919150402
5,2021,70004069,A1919150402
5,2021,70006157,A1919150402
5,2021,70007198,A1919150402
5,2021,70008169,A1919150402
5,2021,70009133,A1919150402
5,2021,70010047,A1919150402
5,2021,70011193,A1919150402
5,2021,70012042,A1919150402
5,2021,70013125,A1919150402
5,2021,70014142,A1919150402
5,2021,70015151,A1919150402
5,2021,70016177,A1919150402
5,2021,70023031,A1919150402
5,2021,90002011,A1919150402
6,2021,70002017,A1919150402
6,2021,70003181,A1919150402
6,2021,70004069,A1919150402
6,2021,70006157,A1919150402
6,2021,70007198,A1919150402
6,2021,70008169,A1919150402
6,2021,70009133,A1919150402
6,2021,70011193,A1919150402
6,2021,70012042,A1919150402
6,2021,70013125,A1919150402
6,2021,70014142,A1919150402
6,2021,70016177,A1919150402
6,2021,70022084,A1919150402
7,2021,70002017,A1919150402
7,2021,70003181,A1919150402
7,2021,70004069,A1919150402
7,2021,70006157,A1919150402
7,2021,70008169,A1919150402
7,2021,70009133,A1919150402
7,2021,70010047,A1919150402
7,2021,70011193,A1919150402
7,2021,70013125,A1919150402
7,2021,70015151,A1919150402
7,2021,70016177,A1919150402
7,2021,70022084,A1919150402
7,2021,70023031,A1919150402
7,2021,90002011,A1919150402
8,2021,70007198,A1919150402
8,2021,70010047,A1919150402
8,2021,70012042,A1919150402
8,2021,70014142,A1919150402
8,2021,70015151,A1919150402
8,2021,70022084,A1919150402
8,2021,70023031,A1919150402
8,2021,90002011,A1919150402
9,2021,70002017,A1919150403
9,2021,70003181,A1919150403
9,2021,70004069,A1919150403
9,2021,70006157,A1919150403
9,2021,70007198,A1919150403
9,2021,70008169,A1919150403
9,2021,70009133,A1919150403
9,2021,70010047,A1919150403
9,2021,70011193,A1919150403
9,2021,70012042,A1919150403
9,2021,70013125,A1919150403
9,2021,70014142,A1919150403
9,2021,70015151,A1919150403
9,2021,70016177,A1919150403
9,2021,70023031,A1919150403
9,2021,90002011,A1919150403
10,2021,70002017,A1919150403
10,2021,70003181,A1919150403
10,2021,70004069,A1919150403
10,2021,70006157,A1919150403
10,2021,70007198,A1919150403
10,2021,70008169,A1919150403
10,2021,70009133,A1919150403
10,2021,70011193,A1919150403
10,2021,70012042,A1919150403
10,2021,70013125,A1919150403
10,2021,70014142,A1919150403
10,2021,70016177,A1919150403
10,2021,70022084,A1919150403
11,2021,70002017,A1919150403
11,2021,70003181,A1919150403
11,2021,70004069,A1919150403
11,2021,70006157,A1919150403
11,2021,70008169,A1919150403
11,2021,70009133,A1919150403
11,2021,70010047,A1919150403
11,2021,70011193,A1919150403
11,2021,70013125,A1919150403
11,2021,70015151,A1919150403
11,2021,70016177,A1919150403
11,2021,70022084,A1919150403
11,2021,70023031,A1919150403
11,2021,90002011,A1919150403
12,2021,70007198,A1919150403
12,2021,70010047,A1919150403
12,2021,70012042,A1919150403
12,2021,70014142,A1919150403
12,2021,70015151,A1919150403
12,2021,70022084,A1919150403
12,2021,70023031,A1919150403
12,2021,90002011,A1919150403
1,2021,70002017,A1919150403
1,2021,70003181,A1919150403
1,2021,70004069,A1919150403
1,2021,70006157,A1919150403
1,2021,70007198,A1919150403
1,2021,70008169,A1919150403
1,2021,70009133,A1919150403
1,2021,70010047,A1919150403
1,2021,70011193,A1919150403
1,2021,70012042,A1919150403
1,2021,70013125,A1919150403
1,2021,70014142,A1919150403
1,2021,70015151,A1919150403
1,2021,70016177,A1919150403
1,2021,70023031,A1919150403
1,2021,90002011,A1919150403
2,2021,70002017,A1919150403
2,2021,70003181,A1919150403
2,2021,70004069,A1919150403
2,2021,70006157,A1919150403
2,2021,70007198,A1919150403
2,2021,70008169,A1919150403
2,2021,70009133,A1919150403
2,2021,70011193,A1919150403
2,2021,70012042,A1919150403
2,2021,70013125,A1919150403
2,2021,70014142,A1919150403
2,2021,70016177,A1919150403
2,2021,70022084,A1919150403
3,2021,70002017,A1919150403
3,2021,70003181,A1919150403
3,2021,70004069,A1919150403
3,2021,70006157,A1919150403
3,2021,70008169,A1919150403
3,2021,70009133,A1919150403
3,2021,70010047,A1919150403
3,2021,70011193,A1919150403
3,2021,70013125,A1919150403
3,2021,70015151,A1919150403
3,2021,70016177,A1919150403
3,2021,70022084,A1919150403
3,2021,70023031,A1919150403
3,2021,90002011,A1919150403
4,2021,70007198,A1919150403
4,2021,70010047,A1919150403
4,2021,70012042,A1919150403
4,2021,70014142,A1919150403
4,2021,70015151,A1919150403
4,2021,70022084,A1919150403
4,2021,70023031,A1919150403
4,2021,90002011,A1919150403
5,2021,70002017,A1919150403
5,2021,70003181,A1919150403
5,2021,70004069,A1919150403
5,2021,70006157,A1919150403
5,2021,70007198,A1919150403
5,2021,70008169,A1919150403
5,2021,70009133,A1919150403
5,2021,70010047,A1919150403
5,2021,70011193,A1919150403
5,2021,70012042,A1919150403
5,2021,70013125,A1919150403
5,2021,70014142,A1919150403
5,2021,70015151,A1919150403
5,2021,70016177,A1919150403
5,2021,70023031,A1919150403
5,2021,90002011,A1919150403
6,2021,70002017,A1919150403
6,2021,70003181,A1919150403
6,2021,70004069,A1919150403
6,2021,70006157,A1919150403
6,2021,70007198,A1919150403
6,2021,70008169,A1919150403
6,2021,70009133,A1919150403
6,2021,70011193,A1919150403
6,2021,70012042,A1919150403
6,2021,70013125,A1919150403
6,2021,70014142,A1919150403
6,2021,70016177,A1919150403
6,2021,70022084,A1919150403
7,2021,70002017,A1919150403
7,2021,70003181,A1919150403
7,2021,70004069,A1919150403
7,2021,70006157,A1919150403
7,2021,70008169,A1919150403
7,2021,70009133,A1919150403
7,2021,70010047,A1919150403
7,2021,70011193,A1919150403
7,2021,70013125,A1919150403
7,2021,70015151,A1919150403
7,2021,70016177,A1919150403
7,2021,70022084,A1919150403
7,2021,70023031,A1919150403
7,2021,90002011,A1919150403
8,2021,70007198,A1919150403
8,2021,70010047,A1919150403
8,2021,70012042,A1919150403
8,2021,70014142,A1919150403
8,2021,70015151,A1919150403
8,2021,70022084,A1919150403
8,2021,70023031,A1919150403
8,2021,90002011,A1919150403
9,2021,70002017,A1920150404
9,2021,70003181,A1920150404
9,2021,70004069,A1920150404
9,2021,70006157,A1920150404
9,2021,70007198,A1920150404
9,2021,70008169,A1920150404
9,2021,70009133,A1920150404
9,2021,70010047,A1920150404
9,2021,70011193,A1920150404
9,2021,70012042,A1920150404
9,2021,70013125,A1920150404
9,2021,70014142,A1920150404
9,2021,70015151,A1920150404
9,2021,70016177,A1920150404
9,2021,70023031,A1920150404
9,2021,90002011,A1920150404
10,2021,70002017,A1920150404
10,2021,70003181,A1920150404
10,2021,70004069,A1920150404
10,2021,70006157,A1920150404
10,2021,70007198,A1920150404
10,2021,70008169,A1920150404
10,2021,70009133,A1920150404
10,2021,70011193,A1920150404
10,2021,70012042,A1920150404
10,2021,70013125,A1920150404
10,2021,70014142,A1920150404
10,2021,70016177,A1920150404
10,2021,70022084,A1920150404
11,2021,70002017,A1920150404
11,2021,70003181,A1920150404
11,2021,70004069,A1920150404
11,2021,70006157,A1920150404
11,2021,70008169,A1920150404
11,2021,70009133,A1920150404
11,2021,70010047,A1920150404
11,2021,70011193,A1920150404
11,2021,70013125,A1920150404
11,2021,70015151,A1920150404
11,2021,70016177,A1920150404
11,2021,70022084,A1920150404
11,2021,70023031,A1920150404
11,2021,90002011,A1920150404
12,2021,70007198,A1920150404
12,2021,70010047,A1920150404
12,2021,70012042,A1920150404
12,2021,70014142,A1920150404
12,2021,70015151,A1920150404
12,2021,70022084,A1920150404
12,2021,70023031,A1920150404
12,2021,90002011,A1920150404
1,2021,70002017,A1920150404
1,2021,70003181,A1920150404
1,2021,70004069,A1920150404
1,2021,70006157,A1920150404
1,2021,70007198,A1920150404
1,2021,70008169,A1920150404
1,2021,70009133,A1920150404
1,2021,70010047,A1920150404
1,2021,70011193,A1920150404
1,2021,70012042,A1920150404
1,2021,70013125,A1920150404
1,2021,70014142,A1920150404
1,2021,70015151,A1920150404
1,2021,70016177,A1920150404
1,2021,70023031,A1920150404
1,2021,90002011,A1920150404
2,2021,70002017,A1920150404
2,2021,70003181,A1920150404
2,2021,70004069,A1920150404
2,2021,70006157,A1920150404
2,2021,70007198,A1920150404
2,2021,70008169,A1920150404
2,2021,70009133,A1920150404
2,2021,70011193,A1920150404
2,2021,70012042,A1920150404
2,2021,70013125,A1920150404
2,2021,70014142,A1920150404
2,2021,70016177,A1920150404
2,2021,70022084,A1920150404
3,2021,70002017,A1920150404
3,2021,70003181,A1920150404
3,2021,70004069,A1920150404
3,2021,70006157,A1920150404
3,2021,70008169,A1920150404
3,2021,70009133,A1920150404
3,2021,70010047,A1920150404
3,2021,70011193,A1920150404
3,2021,70013125,A1920150404
3,2021,70015151,A1920150404
3,2021,70016177,A1920150404
3,2021,70022084,A1920150404
3,2021,70023031,A1920150404
3,2021,90002011,A1920150404
4,2021,70007198,A1920150404
4,2021,70010047,A1920150404
4,2021,70012042,A1920150404
4,2021,70014142,A1920150404
4,2021,70015151,A1920150404
4,2021,70022084,A1920150404
